-81.41906,-78.68266,-95.22811,-97.23394,-112.0024,-108.6586,-130.1974,-131.8485,-145.6869,-145.2219,-148.1289,-156.102,-154.475,-131.4825,-106.0767,-109.8266,-53.15055,-57.40733,-39.3562,-41.23606,-28.90166,-31.84813,-11.78919,-46.02908,-37.29323,-117.6738,-113.5782,-127.4565,-115.3772,-116.0699,-106.262,-105.3779
-75.78589,-78.82574,-94.65799,-98.94624,-105.4035,-115.9655,-129.2953,-143.8665,-135.4079,-159.6299,-150.6548,-159.3095,-138.4311,-124.8732,-92.83138,-65.68838,-56.97419,-55.49517,-30.8148,-33.59909,-20.32462,-13.01053,-18.43029,7.908955,-92.17448,-46.78881,-129.9853,-110.3155,-121.494,-127.6621,-113.6349,-102.9463
-77.32349,-79.6825,-98.8513,-100.6735,-111.2981,-115.683,-136.2932,-136.1195,-140.9628,-139.142,-149.368,-142.6494,-146.1975,-82.72455,-70.29996,-52.59521,-48.26998,-42.42085,-39.3562,-15.89315,-2.908163,5.025387,17.61473,-10.18061,-11.46368,-82.78526,-74.31203,-123.6309,-123.9425,-131.9121,-114.9081,-109.5093
-75.30129,-81.63603,-89.85527,-95.13358,-109.0851,-118.1456,-129.9326,-133.0616,-148.353,-143.7257,-146.6779,-149.4003,-96.92891,-137.2035,-40.75754,-70.14293,-41.23889,-39.57593,-14.72769,-17.19619,15.78807,-2.402072,6.045321,-2.56624,-42.1764,-36.31923,-120.2063,-81.48296,-126.8732,-120.5861,-111.7761,-101.9702
-76.6652,-74.41319,-94.75755,-96.90444,-104.707,-110.3803,-123.0525,-128.631,-144.4304,-133.8785,-146.2832,-139.3464,-144.8886,-95.82193,-93.53964,-46.24604,-37.31841,-20.58009,-37.6913,-15.57826,-21.59471,10.52256,-17.62715,-9.816647,-35.48731,-38.23961,-50.98708,-113.5784,-114.8811,-113.7359,-104.6917,-107.9785
-68.09489,-76.24111,-93.65412,-94.22382,-106.2338,-105.2083,-125.7904,-129.6629,-142.8726,-136.7437,-139.0934,-152.5016,-131.4089,-144.0803,-39.53308,-79.75526,-35.25991,-43.54244,-24.58963,-32.09906,-4.127698,-37.65197,-13.75948,-35.71769,-28.05334,-35.35092,-95.2523,-61.91093,-110.9236,-106.9282,-110.1804,-108.4024
-47.02897,-53.08212,-62.61543,-63.95508,-68.09402,-84.51397,-101.8082,-109.5803,-113.5084,-105.9519,-124.8982,-125.3383,-126.6459,-101.5445,-104.3585,-24.51203,-44.79728,-13.4084,-15.02628,-19.16985,-21.30348,-8.188104,-19.66047,-18.44407,-32.84659,-21.90814,-60.26477,-71.46107,-91.11198,-87.54385,-78.38985,-85.11222
-62.28909,-69.93414,-66.937,-63.32228,-97.78925,-88.01152,-114.8575,-122.4988,-127.1559,-144.0097,-146.174,-145.7724,-140.9644,-151.3718,-79.43519,-114.6496,-33.8288,-62.81923,-28.65653,-41.60312,-43.64578,-46.67814,-44.56879,-59.85219,-39.89939,-77.35175,-82.89552,-106.1955,-102.9111,-108.5173,-107.1213,-104.5285
-47.41346,-32.38033,-25.13142,-44.10581,-47.27516,-87.69968,-108.5993,-109.5803,-126.9685,-126.5483,-134.7116,-140.7136,-141.0799,-127.077,-141.4086,-78.76772,-105.27,-39.00619,-47.45017,-49.57735,-54.67403,-43.08327,-86.24338,-62.68112,-108.4251,-102.7253,-120.5153,-113.7765,-113.3584,-110.3018,-99.31255,-97.67824
-18.81177,-20.00623,-19.69803,-18.85112,-69.131,-57.79722,-105.9831,-106.7273,-115.4453,-128.7841,-141.7294,-141.0623,-138.7959,-153.8083,-118.6023,-141.0642,-51.10233,-95.87982,-53.40897,-66.97791,-60.12342,-93.48273,-91.61797,-123.8051,-99.04603,-127.5822,-121.5033,-128.447,-107.9026,-115.085,-103.4003,-89.34958
-20.30643,1.91215,1.025465,-24.00491,-25.68908,-56.90557,-77.38174,-104.6946,-111.4047,-117.4168,-123.7593,-129.2229,-131.5937,-136.9452,-153.84,-116.2093,-121.3307,-70.99738,-97.3266,-77.15675,-111.0435,-101.9733,-129.1179,-116.1446,-118.0953,-122.1325,-120.9119,-113.293,-104.6923,-103.3007,-89.93331,-89.00751
-6.170641,-15.21144,-7.642363,-2.833066,-38.7298,-39.0091,-94.77597,-79.38803,-111.4455,-118.2316,-120.7625,-123.854,-133.1904,-142.9449,-133.7182,-135.9609,-92.52978,-130.2581,-89.02567,-125.3275,-121.7493,-122.2658,-129.9407,-125.0467,-116.8558,-119.1385,-120.8117,-112.1266,-107.4093,-99.47462,-89.57287,-80.2956
-33.14783,-11.10851,-8.72434,-12.69678,-20.31105,-30.62995,-46.15887,-85.85908,-93.11847,-97.98711,-118.0507,-122.7687,-118.8085,-115.4452,-129.8316,-121.1447,-129.7754,-120.4337,-131.9889,-127.438,-121.0727,-126.7214,-122.0775,-121.5388,-116.8301,-105.1313,-104.3404,-104.3805,-97.28371,-94.66401,-85.29713,-81.69545
-15.87603,-28.79425,-15.66773,-12.40953,-16.70216,-20.6465,-61.79784,-41.44421,-96.74546,-101.8956,-112.7001,-115.9427,-118.3025,-133.2903,-124.1845,-129.9234,-114.7187,-132.7675,-126.1298,-134.8152,-119.7483,-120.0881,-124.308,-128.645,-110.9102,-112.8681,-102.983,-104.293,-90.49782,-93.74255,-83.36839,-84.11449
